A,B,E1,E2,E3,F2,F3,F4,G11,G12,G13,G14,G21,G22,G23,G24,G25,G26,G31,G32,G33,G35,J,C_A,C_B,C_C,C_D,C_E,D_A,D_B,F1_A,F1_D,F1_G,F1_H,F1_L,F1_M,H_A1,H_A10,H_A11,H_A12,H_A13,H_A14,H_A15,H_A16,H_A17,H_A18,H_A19,H_A2,H_A20,H_A3,H_A4,H_A5,H_A6,H_A7,H_A8,H_A9,I_A,I_B,I_C,I_D,I_E,I_F,I_G
1.7,0.25591938865667263,-0.22601054054991157,0.008441911802454122,0.22032132839902538,0.17327070070497536,0.34457931990267104,0.3993117116234076,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.22555420714511304,-0.04534695041472812,-0.05662675887850545,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.050134603819347756,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.7,0.27087452325288397,-0.22601054054991157,0.09242123996782879,0.22559330297788913,0.179464249092072,0.35954109725575273,0.42706379302951303,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.22679839054115286,-0.04646076983106283,-0.0557172753953094,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.050134603819347756,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.8,0.2913132072010395,-0.22601054054991157,0.09629720896007682,0.2312289300687676,0.18565779747916883,0.3745028746088343,0.4548158744356185,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.22811429602048142,-0.047638796380527,-0.053297824487612985,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.08197187996351993,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.8,0.2992892789856856,-0.22601054054991157,0.02006981877919829,0.23536578578210887,0.19185134586626562,0.3894646519619161,0.482567955841724,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.2290711041252029,-0.04849535132904771,-0.04992883907679942,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.046597128692259564,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.1,0.3062683417972509,-0.22601054054991157,0.08337731231924994,0.24080700433874877,0.1980448942533623,0.4044264293149979,0.5103200372478295,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.23031798931182879,-0.04961158944573097,-0.046020631991854424,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.07135945458212926,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.8,0.27984760401061076,-0.22601054054991157,0.045909612060852034,0.24504279129857442,0.2042384426404591,0.4193882066680795,0.5380721186539349,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.23127963493827333,-0.05047247504650056,-0.04180296138370413,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.08197187996351993,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.9,0.2648924694143994,-0.22601054054991157,0.06787343635025771,0.24957117790510924,0.21043199102755591,0.4343499840211613,0.5658242000600404,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.23229910532531442,-0.05138512660179289,-0.03739870014796002,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.04305965356510836,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.9,0.23946874060084014,-0.22601054054991157,0.08854527097558072,0.2544718519204844,0.21662553941465273,0.4493117613742429,0.5935762814661457,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.2333925009455343,-0.052363957596815475,-0.032875647532630566,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.07843440483638883,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,0.2579134066028341,-0.22601054054991157,0.24358403066550313,0.2596108490882383,0.21972231360820105,0.4567926500507838,0.6074523221691985,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.2345281816046148,-0.053380643057227464,-0.028273164970294654,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.07489692970924902,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.8,0.28333713541639344,-0.22601054054991157,0.06270547769392698,0.2682754746297695,0.22591586199529787,0.4717544274038655,0.635204403575304,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.2364182039755672,-0.055072631248658355,-0.018917446985593223,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.08197187996351993,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.3,0.27087452325288397,-0.22601054054991157,-0.029025788455943835,0.2770954049584877,0.23210941038239466,0.486716204756947,0.6629564849814094,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.23831080457554762,-0.05676692752550522,-0.009439547974189888,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.0996592555991815,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.1,0.23797322714121893,-0.22601054054991157,0.0006899738179579798,0.28647759042620297,0.23830295876949134,0.5016779821100288,0.6907085663875149,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.24029025395277323,-0.05853897267336938,0.00011043041079567382,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.0713594545821607,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.3,0.2294986508700325,-0.22601054054991157,-0.08070537501925133,0.29491770865027633,0.24449650715658816,0.5166397594631106,0.7184606477936203,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.242041899663117,-0.060107083137574534,0.009706322917856369,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.0996592555991501,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.3,0.27835209055098964,-0.22601054054991157,0.03169772575594246,0.3036767012785415,0.25069005554368495,0.5316015368161922,0.7462127291997258,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.2438313359544255,-0.06170902453294868,0.019333202049064007,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.0996592555991501,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.7,0.28582965784909536,-0.22601054054991157,-0.10525317863682236,0.31273779194002393,0.25688360393078175,0.546563314169274,0.7739648106058313,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.24565278217203562,-0.06333962189459251,0.028981953818131106,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.08550935509063969,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.5,0.23149266881619407,-0.22601054054991157,-0.041945685096770706,0.32155241797497797,0.2630771523178784,0.5615250915223555,0.8017168920119366,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.2473963843779196,-0.06490053164267236,0.0386467079849496,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.09258430534491059,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.1,0.22401510151808837,-0.22601054054991157,-0.22024025874018152,0.33053579456503235,0.2692707007049752,0.5764868688754374,0.8294689734180422,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.24914533394187835,-0.06646622845933768,0.04832351681769055,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.10673420585338961,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.6,0.23946874060084014,-0.22601054054991157,-0.03677772644043993,0.3405806466862565,0.2753997329630398,0.591655287413421,0.8581461242043512,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.25106824726267185,-0.06818766132803346,0.058009629460545706,-0.22787983147882096,0.39896041891267703,0.4291776204206239,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.08904683021775944,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,-0.14338270506217088,-0.05218855102111576,-0.26545989698307554,0.13021790700619182,0.08359328135013655,0.1473839066203012,0.05981124908871751,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.1777128965845433,-0.02365707510287343,-0.021435570816556854,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.07489692970924902,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,-0.03570573596944904,-0.05218855102111576,-0.28871571093656395,0.13109323883294124,0.08617392651142687,0.1503222726021455,0.06073631846892101,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.17798558257604977,-0.02365707510287343,-0.030187417223784464,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.07843440483636878,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8,0.14126335675238547,-0.05218855102111576,-0.16080873419237793,0.13750822704013924,0.08875457167271712,0.1532606385839897,0.061661387849124547,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.17996841992434923,-0.0264889331826832,-0.039903173831279753,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.08197187996351993,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4,0.24196126303354198,-0.05218855102111576,-0.05874155072984565,0.14471713233259087,0.09133521683400753,0.15619900456583397,0.06351152660953158,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.1821644394827365,-0.029320791262492967,-0.049597077914740204,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.06074702920073859,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.8,0.2648924694143994,-0.05218855102111576,0.1311809298903094,0.15332686460144695,0.09391586199529785,0.15913737054767815,0.06443659598973507,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.1847435610664487,-0.029320791262492967,-0.059205371132191,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.011222377420968035,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.8,0.27536106363174734,-0.05218855102111576,-0.05615757140168024,0.16000484709481058,0.09649650715658817,0.16207573652952245,0.0653616653699386,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.18671207592056485,-0.032152649342302705,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.059527125121615586,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.8,0.2220210835719269,-0.05218855102111576,-0.07682940602700325,0.17019945299811934,0.09894812005981399,0.16503799166569064,0.0662867347501421,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.18966482230716958,-0.03498450742211247,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.011222377420968035,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.5,0.16519157210632365,-0.05218855102111576,-0.11946506494173194,0.17353400344071965,0.10514166844691074,0.17999976901877232,0.09403881615624758,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.19061718110929265,-0.03498450742211247,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.013539948468933432,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0.11284860101958387,-0.05218855102111576,-0.03806971610452264,0.17595029428378148,0.11133521683400747,0.194961546371854,0.12179089756235302,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.19130320568914574,-0.03498450742211247,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.06660207537585501,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.2,0.09938897988299364,-0.05218855102111576,0.07820935366291921,0.1822221899150172,0.11752876522110428,0.2099233237249357,0.1495429789684585,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.1930681111648728,-0.03781636550192224,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.0736770256301259,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.3,0.1148426189657454,-0.05218855102111576,0.11309307459315181,0.1876133260700703,0.12372231360820109,0.2248851010780174,0.1772950603745639,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.19456721391641732,-0.03781636550192224,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.0772145007572456,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.9,0.1148426189657454,-0.05218855102111576,0.2151602580556841,0.19084820513217254,0.12991586199529784,0.2398468784310991,0.20504714178066943,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.19545888106437195,-0.03781636550192224,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.1338141027912874,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.4,0.15871101378129873,-0.05218855102111576,0.06270547769392698,0.19466334926093595,0.13610941038239463,0.25480865578418077,0.23279922318677487,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.19650302220101748,-0.04064822358173201,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.04537722461307376,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.7,0.16519157210632365,-0.05218855102111576,0.0950052192959941,0.19959264179150357,0.14230295876949145,0.26977043313726246,0.2605513045928803,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.19784025790152093,-0.04064822358173201,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.055989649994464374,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.7,0.2020809041103117,-0.05218855102111576,0.19578041309444377,0.2054485821070968,0.1484965071565882,0.28473221049034425,0.28830338599898575,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.1994117974451309,-0.043480081661541777,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.055989649994464374,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.3,0.19609885027182714,-0.05218855102111576,0.21257627872751866,0.20970385926261376,0.15469005554368492,0.29969398784342594,0.31605546740509116,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.20054230999446251,-0.043480081661541777,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.0772145007572456,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.6,0.17765418426983312,-0.05218855102111576,0.2513359686499993,0.21318100885850058,0.16088360393078102,0.3146557651965077,0.3438075488111967,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.20145902856852035,-0.043480081661541777,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.017077423596053132,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.4,0.15571998686205646,-0.05218855102111576,0.2164522477197668,0.21684516564848996,0.16707715231787854,0.32961754254958936,0.37155963021730215,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.20241824990683305,-0.043480081661541777,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.025372277929478337,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.3,0.1407648522658451,-0.05218855102111576,0.20482434074302253,0.22305637029061062,0.17327070070497536,0.34457931990267104,0.3993117116234076,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.2040285188831264,-0.04631193974135154,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.0642845043278898,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,0.10786355615418007,-0.05218855102111576,0.22420418570426284,0.2280108273776405,0.179464249092072,0.35954109725575273,0.42706379302951303,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.20529899046403716,-0.04631193974135154,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.07843440483636878,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,0.09390543053104948,-0.05218855102111576,0.22937214436059367,0.23480081681839518,0.18565779747916883,0.3745028746088343,0.4548158744356185,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.20702034180469644,-0.04914379782116131,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.004147427166700999,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,0.08293833182716114,-0.05218855102111576,0.17381658880503806,0.23524193669049998,0.19185134586626562,0.3894646519619161,0.482567955841724,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.20713138858751973,-0.04914379782116131,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.09612178047203035,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1,0.1148426189657454,-0.05218855102111576,0.11826103324948253,0.24099869904827084,0.1980448942533623,0.4044264293149979,0.5103200372478295,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.20857193878269453,-0.04914379782116131,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.10673420585342103,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,0.19560034578528676,-0.05218855102111576,0.09758919862415952,0.2453289764504993,0.2042384426404591,0.4193882066680795,0.5380721186539349,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.20964505119388047,-0.04914379782116131,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.08550935509063969,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,0.1407648522658451,-0.05218855102111576,0.04332563273268667,0.2499967549629286,0.21043199102755591,0.4343499840211613,0.5658242000600404,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.21079186684980938,-0.05197565590097108,-0.0669325654295902,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.0996592555991815,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8,0.13328728496773942,-0.05218855102111576,0.04332563273268667,0.2545209474767196,0.21662553941465273,0.4493117613742429,0.5935762814661457,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.211893694744146,-0.05197565590097108,-0.0645544238726362,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.08197187996351993,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,0.13877083431968357,-0.05218855102111576,0.011025891130619487,0.25895879102225766,0.21972231360820105,0.4567926500507838,0.6074523221691985,-0.21859819569743316,-0.16627342123525257,-0.17210270645385164,-0.09684884363183108,-0.2129653260412114,-0.05197565590097108,-0.06077780468367886,-0.22787983147882096,0.39896041891267703,-2.6645352591003756e-16,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.09258430534491059,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
