A,B,E1,E2,E3,F2,F3,F4,G11,G12,G13,G14,G21,G22,G23,G24,G25,G26,G31,G32,G33,G35,J,C_A,C_B,C_C,C_D,C_E,D_A,D_B,F1_A,F1_D,F1_G,F1_H,F1_L,F1_M,H_A1,H_A10,H_A11,H_A12,H_A13,H_A14,H_A15,H_A16,H_A17,H_A18,H_A19,H_A2,H_A20,H_A3,H_A4,H_A5,H_A6,H_A7,H_A8,H_A9,I_A,I_B,I_C,I_D,I_E,I_F,I_G
2.33,-1.17,3101,17.59,11.606005,0.560500000000001,0.605499999999999,3.07,0.0,0.0,0.0,0.0,0.818541780741952,0.818541780741952,4.48421052631579,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,0.8681674224236959,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.35,-0.93,3101,14.46,11.7651325,0.557800000000001,0.6102499999999991,3.13,0.0,0.0,0.0,0.0,0.807470719093049,0.807470719093049,4.48421052631579,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,2.04536339952476,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.38,-0.81,3101,12.51,11.9819745,0.5551,0.614999999999999,3.07,0.0,0.0,0.0,0.0,0.792857637946066,0.792857637946066,4.48421052631579,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.9377930016798202,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.88,-0.66,3101,20.36,12.175325,0.5524,0.619749999999999,3.02,0.0,0.0,0.0,0.0,0.7802666458595559,0.7802666458595559,4.48421052631579,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.9029672561310198,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.43,-0.57,3101,26.41,12.375581,0.5497,0.6244999999999991,2.96,0.0,0.0,0.0,0.0,0.767640727332317,0.767640727332317,4.48421052631579,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.7941743743544,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.76,-0.54,3101,19.22,12.576032000000001,0.547,0.629249999999999,2.91,0.0,0.0,0.0,0.0,0.755405202531291,0.755405202531291,4.48421052631579,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,2.79208391978926,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.27,-0.41,3101,32.48,12.765095,0.5443,0.634,2.85,0.0,0.0,0.0,0.0,0.744216944723091,0.744216944723091,4.48421052631579,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.09182017351522,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.09,-0.45,3101,26.97,12.9254275,0.5416,0.7490000000000001,2.8,0.0,0.0,0.0,0.0,0.7349853612191941,0.7349853612191941,4.48421052631579,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.39229423647919,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.02,-0.36,3101,28.86,13.10779525,0.5389,0.8640000000000001,2.75,0.0,0.0,0.0,0.0,0.724759566258864,0.724759566258864,4.48421052631579,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.2528119651973701,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.78,0.23,3101,34.68,13.356365,0.5362,0.9790000000000001,2.69,0.0,0.0,0.0,0.0,0.7112713676213549,0.7112713676213549,4.48421052631579,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,2.24563973612383,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.03,0.15,3101,40.9,13.583495000000001,0.5335,1.094,2.64,0.0,0.0,0.0,0.0,0.699378179179953,0.699378179179953,4.48421052631579,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.72647523909475,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.34,0.12,3101,48.18,13.7355105,0.5308,1.209,2.58,0.0,0.0,0.0,0.0,0.691637926380676,0.691637926380676,4.56259633526346,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,2.09916195805441,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.46,-0.04,3101,51.42,13.898164000000001,0.5281,1.324,2.53,0.0,0.0,0.0,0.0,0.683543524166214,0.683543524166214,4.79006358426214,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,2.00079798230838,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.09,-0.27,3101,64.09,14.074864999999999,0.5254,1.439,2.48,0.0,0.0,0.0,0.0,0.674962068907943,0.674962068907943,5.14688405858004,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.1625665831999799,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.36,-0.4,3101,69.28,14.296235000000001,0.5227,1.554,2.42,0.0,0.0,0.0,0.0,0.664510621153052,0.664510621153052,5.60842263315925,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.38450721633944,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.37,-0.52,3101,65.88,14.5081715,0.52,1.669,2.37,0.0,0.0,0.0,0.0,0.654803398209071,0.654803398209071,6.15115240424727,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.31355228359539,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.99,-0.49,3101,49.24,14.644509,0.5259,1.784,2.31,0.0,0.0,0.0,0.0,0.6487073072917641,0.6487073072917641,6.7555332814588,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.19544022442163,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.91,-0.56,3101,45.48,14.864185,0.5318,1.899,2.26,0.0,0.0,0.0,0.0,0.6391201401220451,0.6391201401220451,7.406488134196559,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,0.947711288779445,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.49,-0.51,3101,43.2,15.017032500000001,0.5377,2.0140000000000002,2.21,0.0,0.0,0.0,0.0,0.632614999001967,0.632614999001967,8.09278602185724,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,0.788795596144851,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.3,-0.34,3101,39.4,15.211260999999999,0.5436,2.129,2.15,0.0,0.0,0.0,0.0,0.624537308248146,0.624537308248146,8.80616756924474,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.87190442856775,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.93,-0.4,3101,23.31,15.441904999999998,0.5495,2.244,2.1,0.0,0.0,0.0,0.0,0.6152090690883021,0.6152090690883021,9.5405592848713,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.00074998525038,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.65,-0.42,3101,23.17,15.66898,0.5554,2.359,2.04,0.0,0.0,0.0,0.0,0.6062934536900301,0.6062934536900301,10.2914643383314,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.38820163956566,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.85,-0.43,3101,23.83,15.85064,0.5613,2.474,1.99,0.0,0.0,0.0,0.0,0.599344884496777,0.599344884496777,11.055518419984901,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.84755404674036,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.04,-0.53,3101,22.48,16.1792725,0.5675,2.593,1.94,0.0,0.0,0.0,0.0,0.587171023913467,0.587171023913467,12.613478259188199,5852.1,10.0,59.0,25.503353396388682,0.24,0.2837489251934658,13.563198624247635,1.0257107986876701,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.76,-0.68,3196,15.98,9.7513,0.5875,0.5579999999999999,2.51,0.0,0.0,0.0,0.0,1.02550429173546,1.02550429173546,14.0279150268313,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,1.1282190937726002,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.44,-0.78,3196,20.18,9.861369999999999,0.584800000000001,0.56275,2.57,0.0,0.0,0.0,0.0,1.01405788445216,1.01405788445216,13.572973145188199,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,1.56264504127989,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.19,-0.72,3196,23.88,10.088325,0.582100000000001,0.5675,2.62,0.0,0.0,0.0,0.0,0.991244830038683,0.991244830038683,13.006828975580499,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.764515867200544,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08,-0.76,3196,29.99,10.26027855,0.5794000000000009,0.57225,2.68,0.0,0.0,0.0,0.0,0.9746324089807479,0.9746324089807479,12.4438579226862,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.054102431736850996,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,-0.68,3196,31.33,10.4535225,0.576700000000001,0.5770000000000001,2.74,0.0,0.0,0.0,0.0,0.9566153418620379,0.9566153418620379,11.884510928094599,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.2048,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.29,-0.39,3196,31.14,10.660883,0.574000000000001,0.58175,2.79,0.0,0.0,0.0,0.0,0.938008605853755,0.938008605853755,11.2188412948932,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.826226496014897,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.28,-0.33,3196,26.18,10.815064999999999,0.5713000000000009,0.5865,2.85,0.0,0.0,0.0,0.0,0.924636144119337,0.924636144119337,10.6695079549153,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.8207517858784291,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.35,-0.42,3196,28.58,11.06253,0.568600000000001,0.591249999999999,2.9,0.0,0.0,0.0,0.0,0.9039523508636809,0.9039523508636809,10.125927118047,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.862472154483385,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.81,-0.44,3196,26.07,11.21262,0.565900000000001,0.5959999999999991,2.96,0.0,0.0,0.0,0.0,0.8918522165203141,0.8918522165203141,9.58907711930611,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.5184246958367571,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.06,-0.39,3196,28.08,11.390873,0.5632000000000009,0.600749999999999,3.01,0.0,0.0,0.0,0.0,0.877895838185537,0.877895838185537,9.06015452406856,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,1.32036571190952,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.23,-0.27,3196,19.92,11.606005,0.560500000000001,0.605499999999999,3.07,0.0,0.0,0.0,0.0,0.861622927096792,0.861622927096792,8.54063229509385,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.1472,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.61,-0.23,3196,17.81,11.7651325,0.557800000000001,0.6102499999999991,3.13,0.0,0.0,0.0,0.0,0.849969177992683,0.849969177992683,8.03233465438287,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.387670881616486,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.95,-0.21,3196,14.89,11.9819745,0.5551,0.614999999999999,3.07,0.0,0.0,0.0,0.0,0.834586987311649,0.834586987311649,7.537532752831,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,1.2471664917723,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.56,-0.25,3196,23.24,12.175325,0.5524,0.619749999999999,3.02,0.0,0.0,0.0,0.0,0.821333311431112,0.821333311431112,7.05906509390585,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.9990128983423572,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.1,-0.36,3196,28.84,12.375581,0.5497,0.6244999999999991,2.96,0.0,0.0,0.0,0.0,0.8080428708761228,0.8080428708761228,6.60048483067721,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,1.3435604517150102,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.13,-0.34,3196,22.98,12.576032000000001,0.547,0.629249999999999,2.91,0.0,0.0,0.0,0.0,0.79516337108557,0.79516337108557,6.1662306152138,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,1.36036065897201,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8,-0.4,3196,34.75,12.765095,0.5443,0.634,2.85,0.0,0.0,0.0,0.0,0.783386257603253,0.783386257603253,5.76180527265544,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.509608254387217,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.55,-0.44,3196,29.05,12.9254275,0.5416,0.7490000000000001,2.8,0.0,0.0,0.0,0.0,0.773668801283362,0.773668801283362,5.32541078227774,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.9907656566207379,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.39,-0.52,3196,31.88,13.10779525,0.5389,0.8640000000000001,2.75,0.0,0.0,0.0,0.0,0.762904806588278,0.762904806588278,5.01198563445667,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.8912467594677759,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.83,-0.66,3196,37.47,13.356365,0.5362,0.9790000000000001,2.69,0.0,0.0,0.0,0.0,0.7487067027593208,0.7487067027593208,4.75394572960189,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,1.17414494271998,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.82,-0.51,3196,43.93,13.583495000000001,0.5335,1.094,2.64,0.0,0.0,0.0,0.0,0.7361875570315299,0.7361875570315299,4.5607017003965495,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.527198589850286,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.35,-0.59,3196,50.53,13.7355105,0.5308,1.209,2.58,0.0,0.0,0.0,0.0,0.7280399225059749,0.7280399225059749,4.4407206622349005,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,1.5051051004820701,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.87,-0.52,3196,54.89,13.898164000000001,0.5281,1.324,2.53,0.0,0.0,0.0,0.0,0.7195194991223299,0.7195194991223299,4.4,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.558116496366665,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,-0.39,3196,67.17,14.074864999999999,0.5254,1.439,2.48,0.0,0.0,0.0,0.0,0.7104863883241509,0.7104863883241509,4.4,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.448423317951097,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.24,-0.28,3196,70.64,14.296235000000001,0.5227,1.554,2.42,0.0,0.0,0.0,0.0,0.6994848643716329,0.6994848643716329,4.4,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,2.07255819147576,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.71,0.13,3196,68.25,14.5081715,0.52,1.669,2.37,0.0,0.0,0.0,0.0,0.689266734956917,0.689266734956917,4.4407206622349005,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,1.0954937027293001,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.67,0.2,3196,50.23,14.644509,0.5259,1.784,2.31,0.0,0.0,0.0,0.0,0.682849797149225,0.682849797149225,4.5607017003965495,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,1.70713928645796,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.54,0.18,3196,46.4,14.864185,0.5318,1.899,2.26,0.0,0.0,0.0,0.0,0.672758042233732,0.672758042233732,4.75394572960189,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.9859912227233281,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.33,0.16,3196,44.7,15.017032500000001,0.5377,2.0140000000000002,2.21,0.0,0.0,0.0,0.0,0.665910525265228,0.665910525265228,5.01198563445667,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.8490829707324109,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.17,0.16,3196,40.7,15.211260999999999,0.5436,2.129,2.15,0.0,0.0,0.0,0.0,0.657407692892785,0.657407692892785,5.32541078227774,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,2.0265748604703,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.2,0.19,3196,24.24,15.441904999999998,0.5495,2.244,2.1,0.0,0.0,0.0,0.0,0.6475884937771601,0.6475884937771601,5.6850681614207605,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.7655110204882478,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.06,0.26,3196,25.82,15.66898,0.5554,2.359,2.04,0.0,0.0,0.0,0.0,0.6382036354631889,0.6382036354631889,6.08276253029822,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.6798162119707739,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.56,0.32,3196,25.68,15.85064,0.5613,2.474,1.99,0.0,0.0,0.0,0.0,0.630889352101871,0.630889352101871,6.51152823843988,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,1.63681386742041,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.24,0.43,3196,24.51,16.1792725,0.5675,2.593,1.94,0.0,0.0,0.0,0.0,0.618074762014176,0.618074762014176,7.440430095095309,2735.2,10.0,48.0,25.503353396388682,0.66,0.2837489251934658,13.563198624247635,0.154667364839156,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.71,-0.17,3276,15.84,9.7513,0.5875,0.5579999999999999,2.51,0.0,0.0,0.0,0.0,1.02550429173546,1.02550429173546,7.05761999543756,1191.3,15.0,29.0,25.503353396388682,0.5,0.2837489251934658,13.563198624247635,1.09723532304656,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.03,0.13,3276,21.32,9.861369999999999,0.584800000000001,0.56275,2.57,0.0,0.0,0.0,0.0,1.01405788445216,1.01405788445216,6.61093034300014,1191.3,15.0,29.0,25.503353396388682,0.5,0.2837489251934658,13.563198624247635,0.661197243481979,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.03,0.5,3276,23.42,10.088325,0.582100000000001,0.5675,2.62,0.0,0.0,0.0,0.0,0.991244830038683,0.991244830038683,6.0597359678454605,1191.3,15.0,29.0,25.503353396388682,0.5,0.2837489251934658,13.563198624247635,1.2988044032579198,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.34,0.25,3276,28.81,10.26027855,0.5794000000000009,0.57225,2.68,0.0,0.0,0.0,0.0,0.9746324089807479,0.9746324089807479,5.51873173836163,1191.3,15.0,29.0,25.503353396388682,0.5,0.2837489251934658,13.563198624247635,1.4968366904321297,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.83,0.26,3276,31.22,10.4535225,0.576700000000001,0.5770000000000001,2.74,0.0,0.0,0.0,0.0,0.9566153418620379,0.9566153418620379,4.991232312766059,1191.3,15.0,29.0,25.503353396388682,0.5,0.2837489251934658,13.563198624247635,1.1733082016576202,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.47,0.06,3276,31.38,10.660883,0.574000000000001,0.58175,2.79,0.0,0.0,0.0,0.0,0.938008605853755,0.938008605853755,4.38292140016223,1191.3,15.0,29.0,25.503353396388682,0.5,0.2837489251934658,13.563198624247635,1.5800014878976798,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.57,0.03,3276,25.58,10.815064999999999,0.5713000000000009,0.5865,2.85,0.0,0.0,0.0,0.0,0.924636144119337,0.924636144119337,3.90512483795333,1191.3,15.0,29.0,25.503353396388682,0.5,0.2837489251934658,13.563198624247635,1.6469428795073797,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
